fact_id,education_id,candidate_id,skills_id,time_id,employment_status,salary,job_sector
639,632,108,6,599,Unemployed,0,N/A
640,633,110,3,600,Employed,79454,Consulting
641,634,104,4,601,Employed,91545,IT
642,635,245,5,41,Employed,102566,IT
643,636,91,4,602,Employed,56642,Consulting
644,637,268,1,603,Employed,64066,Healthcare
645,638,221,8,604,Continuing Education,0,N/A
646,639,42,1,605,Employed,42012,Consulting
647,640,136,1,606,Employed,43826,Finance
648,641,72,1,607,Employed,107367,Engineering
649,642,169,6,608,Unemployed,0,N/A
650,643,255,3,348,Unemployed,0,N/A
651,644,179,1,609,Employed,28844,Healthcare
652,645,97,7,610,Employed,48332,Healthcare
653,646,46,4,611,Unemployed,0,N/A
654,647,32,4,612,Employed,55892,Healthcare
655,648,80,4,613,Unemployed,0,N/A
656,649,58,2,257,Unemployed,0,N/A
657,650,264,4,614,Continuing Education,0,N/A
658,651,269,4,615,Employed,44958,Healthcare
659,652,198,4,616,Employed,54853,Other
660,653,222,8,617,Continuing Education,0,N/A
661,654,58,2,618,Unemployed,0,N/A
662,655,74,6,619,Unemployed,0,N/A
663,656,23,5,620,Continuing Education,0,N/A
664,657,162,4,621,Continuing Education,0,N/A
665,658,270,6,622,Continuing Education,0,N/A
666,659,271,7,623,Employed,44939,Education
667,660,68,1,624,Employed,54649,Healthcare
668,661,91,7,625,Continuing Education,0,N/A
669,662,262,3,626,Unemployed,0,N/A
670,663,77,4,627,Employed,85602,Finance
671,664,234,8,628,Unemployed,0,N/A
672,665,136,5,629,Employed,52082,Healthcare
673,666,193,5,630,Unemployed,0,N/A
674,667,236,3,124,Employed,37567,Other
675,668,220,5,631,Employed,29357,IT
676,669,60,1,632,Employed,70183,IT
677,670,217,3,633,Employed,30849,Other
678,671,65,3,634,Unemployed,0,N/A
679,672,85,2,635,Continuing Education,0,N/A
680,673,87,3,636,Unemployed,0,N/A
681,674,122,3,637,Employed,55033,Healthcare
682,675,162,2,317,Unemployed,0,N/A
683,676,65,3,638,Employed,95821,Engineering
684,677,153,2,639,Employed,53957,Finance
685,678,211,3,640,Continuing Education,0,N/A
686,679,272,3,641,Unemployed,0,N/A
687,680,152,7,642,Unemployed,0,N/A
688,681,256,3,643,Employed,60950,Education
689,682,187,8,644,Unemployed,0,N/A
690,683,199,5,645,Employed,61978,Consulting
691,684,247,4,646,Continuing Education,0,N/A
692,685,273,3,647,Employed,48082,Engineering
693,686,274,8,648,Continuing Education,0,N/A
694,687,97,3,236,Continuing Education,0,N/A
695,688,27,5,649,Employed,53107,Consulting
696,689,20,4,585,Continuing Education,0,N/A
697,690,275,3,650,Employed,73275,Other
698,691,38,6,651,Employed,54781,Engineering
699,692,234,8,652,Employed,35364,IT
700,693,38,8,653,Employed,56190,Healthcare
701,694,4,2,654,Employed,69385,Other
702,695,77,4,655,Employed,79144,Education
703,696,274,1,592,Employed,49803,Consulting
704,697,39,8,656,Employed,85140,Healthcare
705,698,276,2,657,Employed,38628,Engineering
706,699,201,1,658,Employed,94887,IT
707,700,277,6,659,Continuing Education,0,N/A
708,701,59,4,660,Continuing Education,0,N/A
709,702,120,3,661,Unemployed,0,N/A
710,703,109,5,662,Continuing Education,0,N/A
711,704,66,6,663,Unemployed,0,N/A
712,705,219,1,664,Continuing Education,0,N/A
713,706,278,8,665,Employed,56333,Retail
714,707,210,4,666,Continuing Education,0,N/A
715,708,210,6,667,Continuing Education,0,N/A
716,709,53,3,668,Unemployed,0,N/A
717,710,13,2,669,Continuing Education,0,N/A
718,711,144,5,670,Employed,39787,Healthcare
719,712,116,7,671,Employed,57183,IT
720,713,39,1,672,Employed,62075,Education
721,714,5,5,673,Employed,83806,Education
722,715,235,7,674,Employed,53718,Consulting
723,716,223,1,675,Employed,56445,Engineering
724,717,127,1,676,Employed,63026,Engineering
725,718,157,8,677,Continuing Education,0,N/A
726,719,18,8,678,Employed,34863,IT
727,720,177,8,679,Employed,74682,Retail
728,721,240,3,680,Unemployed,0,N/A
729,722,104,8,681,Employed,42304,Healthcare
730,723,126,4,682,Unemployed,0,N/A
731,724,55,3,683,Employed,54742,Other
732,725,237,4,684,Employed,63423,Consulting
733,726,21,2,300,Unemployed,0,N/A
734,727,279,5,685,Continuing Education,0,N/A
735,728,12,3,686,Employed,56271,Finance
736,729,99,2,687,Employed,57880,Finance
737,730,280,7,688,Employed,47555,Engineering
738,731,85,1,689,Employed,96754,IT
739,732,135,5,690,Employed,55703,IT
740,733,183,6,691,Unemployed,0,N/A
741,734,14,3,440,Unemployed,0,N/A
742,452,240,7,692,Continuing Education,0,N/A
743,735,62,5,8,Employed,44187,Other
744,736,75,6,362,Employed,52997,Other
745,737,117,5,693,Employed,46370,Other
746,738,281,2,694,Unemployed,0,N/A
747,739,282,5,695,Unemployed,0,N/A
748,740,224,5,696,Employed,61680,Other
749,741,145,5,697,Employed,21185,Retail
750,742,150,4,698,Unemployed,0,N/A
751,743,146,2,699,Continuing Education,0,N/A
752,744,229,1,700,Continuing Education,0,N/A
753,745,283,4,701,Unemployed,0,N/A
754,746,256,3,702,Unemployed,0,N/A
755,747,65,4,703,Continuing Education,0,N/A
756,87,284,2,704,Unemployed,0,N/A
757,748,242,6,705,Unemployed,0,N/A
758,749,174,7,706,Continuing Education,0,N/A
759,750,15,4,707,Unemployed,0,N/A
760,751,220,1,708,Employed,45563,Consulting
761,752,285,1,709,Employed,86788,Other
762,753,202,3,710,Employed,55949,Healthcare
763,754,105,6,711,Unemployed,0,N/A
764,755,126,1,712,Employed,35161,Finance
765,756,251,8,713,Employed,38307,Education
766,757,240,3,714,Continuing Education,0,N/A
767,758,93,3,715,Employed,59686,Healthcare
768,759,16,1,716,Unemployed,0,N/A
769,760,76,3,717,Continuing Education,0,N/A
770,761,155,5,718,Employed,26236,IT
771,762,176,2,719,Continuing Education,0,N/A
772,763,129,1,720,Employed,40041,Engineering
773,764,17,2,721,Unemployed,0,N/A
774,765,272,3,722,Unemployed,0,N/A
775,766,37,2,723,Unemployed,0,N/A
776,705,93,1,724,Employed,50369,Engineering
777,767,286,1,725,Employed,73388,Healthcare
778,768,147,5,726,Employed,39162,Consulting
779,769,17,1,727,Employed,95643,Consulting
780,770,150,5,489,Employed,44700,Education
781,771,149,5,333,Continuing Education,0,N/A
782,772,234,1,728,Employed,76669,Education
783,773,266,8,729,Employed,89490,IT
784,774,89,6,730,Unemployed,0,N/A
785,775,232,2,731,Employed,40433,Consulting
786,776,245,3,550,Unemployed,0,N/A
787,777,266,1,732,Employed,48682,Engineering
788,778,123,2,733,Unemployed,0,N/A
789,779,220,2,734,Unemployed,0,N/A
790,780,287,6,309,Unemployed,0,N/A
791,781,135,5,735,Employed,31953,Healthcare
792,782,60,7,736,Employed,64973,IT
793,783,210,1,737,Employed,87528,IT
794,784,93,5,738,Continuing Education,0,N/A
795,785,42,1,739,Employed,45594,Education
796,786,40,8,740,Employed,44356,IT
797,787,288,4,741,Continuing Education,0,N/A
798,788,220,3,742,Employed,84014,Retail
799,789,45,4,743,Continuing Education,0,N/A
800,790,289,8,744,Employed,72363,Healthcare
801,791,13,2,745,Unemployed,0,N/A
802,792,224,5,746,Employed,52493,Finance
803,793,105,4,747,Unemployed,0,N/A
804,794,275,4,748,Continuing Education,0,N/A
805,795,160,5,749,Unemployed,0,N/A
806,796,145,1,750,Unemployed,0,N/A
807,797,125,6,751,Unemployed,0,N/A
808,798,89,5,752,Employed,59480,Education
809,799,28,5,753,Employed,63964,Finance
810,800,44,5,754,Employed,44854,Education
811,801,177,1,755,Employed,44689,Retail
812,802,124,6,756,Continuing Education,0,N/A
813,803,4,5,757,Employed,87638,IT
814,804,16,1,758,Employed,38344,Other
815,805,68,1,759,Employed,31027,Healthcare
816,806,290,4,760,Unemployed,0,N/A
817,807,142,8,761,Continuing Education,0,N/A
818,808,69,4,762,Continuing Education,0,N/A
819,739,41,5,763,Continuing Education,0,N/A
820,809,104,4,10,Continuing Education,0,N/A
821,810,264,2,764,Continuing Education,0,N/A
822,712,12,5,765,Employed,58767,Engineering
823,811,57,5,766,Continuing Education,0,N/A
824,812,232,6,767,Unemployed,0,N/A
825,813,153,3,768,Continuing Education,0,N/A
826,814,13,7,769,Continuing Education,0,N/A
827,815,27,6,770,Unemployed,0,N/A
828,816,166,6,771,Unemployed,0,N/A
829,817,180,1,772,Continuing Education,0,N/A
830,818,1,4,773,Employed,30564,Engineering
831,819,25,8,774,Continuing Education,0,N/A
832,820,235,4,775,Continuing Education,0,N/A
833,821,44,7,776,Employed,51635,Retail
834,822,279,1,777,Employed,49535,Other
835,823,53,3,778,Unemployed,0,N/A
836,824,77,8,779,Employed,42222,Healthcare
837,825,142,3,780,Continuing Education,0,N/A
838,826,291,2,781,Unemployed,0,N/A
839,827,269,4,782,Employed,54248,Retail
840,828,165,1,482,Employed,56913,Finance
841,829,77,5,783,Employed,83423,Consulting
842,830,202,3,784,Unemployed,0,N/A
843,831,172,7,785,Employed,57722,IT
844,832,244,5,786,Continuing Education,0,N/A
845,833,100,3,787,Employed,49442,Consulting
846,834,284,2,788,Unemployed,0,N/A
847,835,138,1,789,Employed,105203,Education
848,836,292,4,790,Continuing Education,0,N/A
849,837,52,4,791,Unemployed,0,N/A
850,838,278,8,792,Employed,39037,Other
851,839,54,1,793,Continuing Education,0,N/A
852,840,157,2,794,Unemployed,0,N/A
853,841,293,5,51,Employed,84819,Engineering
854,842,2,1,795,Employed,60721,Retail
855,843,294,8,796,Employed,36809,Healthcare
856,844,285,3,797,Employed,64247,Education
857,845,134,8,798,Employed,51536,Retail
858,846,190,5,799,Employed,70103,Education
859,847,23,3,800,Employed,55871,Healthcare
860,848,283,8,801,Employed,54135,Consulting
861,849,95,4,802,Unemployed,0,N/A
862,850,262,8,803,Employed,49288,Finance
863,851,274,5,804,Continuing Education,0,N/A
864,852,86,3,805,Unemployed,0,N/A
865,853,12,1,806,Employed,42935,Retail
866,854,183,5,807,Employed,60730,Consulting
867,855,142,3,808,Employed,92732,IT
868,856,222,6,809,Unemployed,0,N/A
869,857,238,1,810,Employed,48796,Engineering
870,858,237,3,811,Continuing Education,0,N/A
871,859,138,5,812,Employed,62843,Healthcare
872,860,127,6,813,Unemployed,0,N/A
873,861,188,3,814,Continuing Education,0,N/A
874,862,96,5,815,Employed,50692,Education
875,863,93,3,442,Continuing Education,0,N/A
876,864,267,8,65,Employed,44319,Education
877,865,33,5,816,Employed,61013,Healthcare
878,866,93,2,817,Employed,52469,Finance
879,867,154,5,818,Unemployed,0,N/A
880,868,140,4,819,Employed,68579,Consulting
881,869,210,3,436,Continuing Education,0,N/A
882,870,240,1,820,Employed,52660,IT
883,871,126,1,821,Employed,51771,Consulting
884,872,270,1,822,Employed,97018,Retail
885,873,281,4,823,Employed,59274,Consulting
886,874,153,2,824,Continuing Education,0,N/A
887,875,291,8,825,Unemployed,0,N/A
888,876,13,1,826,Employed,88813,Engineering
889,877,96,1,827,Employed,63469,IT
890,878,148,1,828,Employed,39866,Consulting
891,879,295,1,829,Employed,41924,Retail
892,880,291,1,830,Continuing Education,0,N/A
893,881,219,4,831,Employed,42528,Other
894,882,186,5,832,Employed,52661,Finance
895,883,77,3,647,Unemployed,0,N/A
896,884,13,1,833,Employed,107175,Healthcare
897,885,9,2,834,Employed,62933,IT
898,886,128,2,835,Continuing Education,0,N/A
899,887,138,1,342,Employed,86618,IT
900,888,136,2,836,Unemployed,0,N/A
901,889,266,5,837,Unemployed,0,N/A
902,890,64,4,838,Employed,30138,Healthcare
903,891,146,5,839,Employed,91806,Other
904,892,195,4,840,Employed,58169,Retail
905,893,157,3,444,Continuing Education,0,N/A
906,894,59,5,841,Employed,29585,Finance
907,895,39,6,842,Continuing Education,0,N/A
908,896,174,8,843,Unemployed,0,N/A
909,897,180,3,844,Unemployed,0,N/A
910,898,70,3,845,Unemployed,0,N/A
911,899,220,5,846,Employed,51265,Education
912,900,72,2,847,Unemployed,0,N/A
913,901,101,4,848,Continuing Education,0,N/A
914,889,18,1,849,Employed,41350,Other
915,902,215,1,850,Employed,70589,Education
916,305,15,3,851,Unemployed,0,N/A
917,903,23,3,852,Employed,64127,Finance
918,904,131,6,853,Unemployed,0,N/A
919,905,139,4,648,Employed,89692,Education
920,906,146,1,854,Unemployed,0,N/A
921,907,108,5,855,Employed,84740,Finance
922,908,176,5,856,Employed,39928,Engineering
923,909,111,3,857,Employed,36318,Finance
924,910,119,5,858,Employed,62039,Education
925,911,149,4,687,Unemployed,0,N/A
926,912,215,7,859,Employed,88175,Engineering
927,913,257,3,860,Unemployed,0,N/A
928,914,75,5,861,Employed,41853,Other
929,915,153,5,862,Continuing Education,0,N/A
930,916,65,3,863,Employed,86015,Healthcare
931,917,296,4,864,Unemployed,0,N/A
932,918,250,2,865,Continuing Education,0,N/A
933,919,3,3,866,Unemployed,0,N/A
934,920,4,5,867,Continuing Education,0,N/A
935,921,151,6,261,Continuing Education,0,N/A
936,922,91,8,868,Employed,58031,Retail
937,923,79,5,869,Unemployed,0,N/A
938,924,266,2,870,Continuing Education,0,N/A
939,925,290,6,871,Unemployed,0,N/A
940,926,278,5,872,Employed,79183,Healthcare
941,927,27,5,873,Employed,39637,Other
942,928,26,7,874,Employed,60730,Other
943,929,224,3,875,Unemployed,0,N/A
944,930,13,4,876,Employed,39482,Engineering
945,931,148,4,877,Continuing Education,0,N/A
946,932,108,7,878,Employed,88773,Other
947,933,205,5,27,Employed,44261,Engineering
948,934,72,1,879,Employed,41508,Retail
949,935,176,2,880,Unemployed,0,N/A
950,936,175,7,881,Employed,92220,Retail
951,937,159,5,704,Employed,73825,Finance
952,938,106,5,882,Continuing Education,0,N/A
953,939,69,4,883,Unemployed,0,N/A
954,940,294,3,884,Unemployed,0,N/A
955,941,283,3,885,Unemployed,0,N/A
956,942,195,5,886,Employed,32795,Finance
957,943,128,5,887,Employed,81231,Retail
958,944,170,4,140,Unemployed,0,N/A
959,945,239,4,888,Employed,57228,Consulting
960,946,137,2,889,Continuing Education,0,N/A
961,947,168,6,4,Continuing Education,0,N/A
962,948,280,5,890,Employed,39797,Engineering
963,949,121,3,751,Employed,50751,Finance
964,950,229,2,891,Unemployed,0,N/A
965,951,76,6,892,Continuing Education,0,N/A
966,952,14,3,893,Employed,63468,Engineering
967,953,120,5,894,Unemployed,0,N/A
968,954,227,3,771,Unemployed,0,N/A
969,955,153,3,68,Continuing Education,0,N/A
970,956,276,5,274,Employed,41759,Retail
971,957,148,1,895,Employed,97670,Other
972,958,228,2,896,Unemployed,0,N/A
973,959,14,5,356,Employed,83485,Retail
974,691,141,3,897,Employed,59352,Finance
975,960,126,4,565,Employed,42296,Consulting
976,264,214,3,898,Unemployed,0,N/A
977,961,66,2,899,Unemployed,0,N/A
978,962,17,2,805,Unemployed,0,N/A
979,963,24,4,900,Employed,62416,Other
980,964,173,8,901,Employed,51094,Education
981,965,62,3,854,Continuing Education,0,N/A
982,966,214,2,902,Employed,32569,Healthcare
983,967,121,2,903,Continuing Education,0,N/A
984,968,151,6,904,Continuing Education,0,N/A
985,969,34,1,905,Continuing Education,0,N/A
986,970,82,6,906,Continuing Education,0,N/A
987,971,107,8,907,Continuing Education,0,N/A
988,972,73,2,908,Continuing Education,0,N/A
989,973,78,7,909,Employed,85538,Retail
990,974,231,3,910,Unemployed,0,N/A
991,975,297,5,911,Employed,51351,Other
992,976,105,8,912,Continuing Education,0,N/A
993,977,116,8,913,Employed,76392,Healthcare
994,978,148,3,914,Unemployed,0,N/A
995,979,266,8,915,Employed,33339,Retail
996,980,198,3,916,Continuing Education,0,N/A
997,981,91,3,917,Employed,41994,Other
998,982,20,8,918,Employed,50868,Healthcare
999,983,264,1,919,Employed,63530,Healthcare
1000,984,178,5,920,Employed,36178,Finance
1001,985,204,3,449,Unemployed,0,N/A
1002,986,53,5,682,Employed,75366,Consulting
1003,987,79,4,921,Continuing Education,0,N/A
1004,988,122,3,922,Unemployed,0,N/A
1005,989,280,1,923,Continuing Education,0,N/A
1006,990,95,3,802,Unemployed,0,N/A
1007,991,202,5,924,Unemployed,0,N/A
1008,992,298,3,925,Employed,45452,Engineering
1009,993,223,8,926,Employed,58758,Finance
1010,994,56,5,433,Employed,42348,Consulting
1011,995,142,1,927,Continuing Education,0,N/A
1012,996,38,6,928,Unemployed,0,N/A
1013,997,195,8,929,Unemployed,0,N/A
1014,998,299,5,930,Employed,40021,Consulting
1015,999,129,2,931,Unemployed,0,N/A
1016,1000,65,1,932,Employed,95759,Other
1017,1001,65,3,933,Unemployed,0,N/A
1018,1002,245,5,888,Employed,45827,Finance
1019,1003,188,3,934,Unemployed,0,N/A
1020,1004,210,1,935,Employed,40509,Other
1021,1005,257,5,936,Employed,63079,Retail
1022,1006,34,8,204,Employed,31571,Education
1023,1007,300,2,937,Continuing Education,0,N/A
1024,1008,22,5,938,Employed,87398,IT
1025,1009,4,8,939,Employed,77447,Other
1026,1010,114,1,940,Employed,70399,Retail
1027,1011,112,4,941,Continuing Education,0,N/A
1028,1012,266,5,102,Employed,58324,Education
1029,1013,301,8,942,Unemployed,0,N/A
1030,1014,212,5,943,Employed,55163,Other
1031,1015,294,1,944,Continuing Education,0,N/A
1032,1016,80,2,945,Continuing Education,0,N/A
1033,1017,12,8,946,Employed,46200,Education
1034,1018,155,7,947,Continuing Education,0,N/A
1035,1019,105,2,948,Continuing Education,0,N/A
1036,1020,96,3,949,Continuing Education,0,N/A
1037,1021,58,8,552,Employed,55118,Healthcare
1038,1022,229,5,950,Continuing Education,0,N/A
1039,1023,131,3,951,Employed,64263,Healthcare
1040,1024,284,2,952,Continuing Education,0,N/A
1041,514,72,1,953,Employed,92107,Other
1042,1025,93,6,954,Employed,58707,Consulting
1043,1026,136,2,955,Continuing Education,0,N/A
1044,1027,201,5,956,Employed,67524,Other
1045,1028,302,3,957,Unemployed,0,N/A
1046,1029,128,7,958,Employed,82541,Other
1047,1030,265,5,296,Employed,67532,Healthcare
1048,1031,192,6,959,Unemployed,0,N/A
1049,1032,264,8,960,Employed,34640,Consulting
1050,1033,9,3,961,Employed,22683,Education
1051,1034,221,2,962,Unemployed,0,N/A
1052,1035,295,1,963,Employed,43291,Finance
1053,1036,11,5,964,Continuing Education,0,N/A
1054,1037,65,4,965,Unemployed,0,N/A
1055,1038,283,7,966,Unemployed,0,N/A
1056,1039,303,6,905,Unemployed,0,N/A
1057,1040,100,4,967,Unemployed,0,N/A
1058,1041,81,6,968,Unemployed,0,N/A
1059,1042,208,5,969,Unemployed,0,N/A
1060,1043,304,7,970,Employed,25639,Healthcare
1061,1044,118,4,622,Continuing Education,0,N/A
1062,1045,238,8,971,Continuing Education,0,N/A
1063,1046,217,4,972,Continuing Education,0,N/A
1064,1047,225,5,973,Continuing Education,0,N/A
1065,1048,124,3,974,Unemployed,0,N/A
1066,1049,108,5,975,Continuing Education,0,N/A
1067,1050,305,3,976,Employed,45696,Retail
1068,1051,151,6,415,Unemployed,0,N/A
1069,1052,289,4,977,Unemployed,0,N/A
1070,1053,103,7,978,Unemployed,0,N/A
1071,1054,128,6,979,Continuing Education,0,N/A
1072,1055,58,5,980,Employed,93792,Education
1073,1056,54,3,981,Unemployed,0,N/A
1074,1057,196,7,982,Employed,43583,Retail
1075,1058,22,3,983,Employed,56452,Healthcare
1076,1059,122,3,984,Unemployed,0,N/A
1077,1060,177,1,985,Employed,32731,Engineering
1078,1061,70,5,986,Continuing Education,0,N/A
1079,1062,174,5,987,Employed,35166,Education
1080,1063,70,6,988,Continuing Education,0,N/A
1081,1064,21,3,989,Employed,67001,Retail
1082,1065,81,1,990,Employed,70753,Consulting
1083,1066,94,6,991,Unemployed,0,N/A
1084,868,267,5,992,Employed,68457,Retail
1085,1067,46,3,993,Continuing Education,0,N/A
1086,1068,132,4,994,Unemployed,0,N/A
1087,1069,56,7,995,Continuing Education,0,N/A
1088,1070,214,8,996,Employed,34975,Finance
1089,1071,34,3,543,Continuing Education,0,N/A
1090,1072,217,4,997,Continuing Education,0,N/A
1091,1073,126,5,14,Employed,62718,Finance
1092,1074,180,4,998,Continuing Education,0,N/A
1093,1075,237,8,999,Employed,92939,Other
