time_id,graduation_date,years_since_graduation
4742,2008-01-01,18
4743,2024-11-21,2
4744,2020-05-01,6
4745,2023-11-05,3
4746,2016-06-23,10
4747,2013-07-24,13
4748,2025-08-30,1
4749,2011-10-14,15
4750,2012-10-22,14
4751,2014-02-04,12
4752,2009-02-01,17
4753,2016-06-11,10
4754,2010-07-11,16
4755,2023-01-03,3
4756,2013-06-21,13
4757,2012-08-29,14
4758,2009-05-01,17
4759,2022-01-07,4
4760,2010-03-14,16
4761,2009-10-26,17
4762,2011-02-19,15
4763,2025-07-01,1
4764,2021-04-24,5
4765,2024-01-26,2
4766,2011-01-12,15
4767,2012-03-17,14
4768,2024-05-07,2
4769,2014-05-30,12
4770,2016-06-06,10
4771,2016-08-17,10
4772,2009-04-23,17
4773,2024-02-26,2
4774,2018-05-08,8
4775,2016-09-22,10
4776,2010-12-13,16
4777,2012-03-12,14
4778,2016-12-14,10
4779,2016-02-10,10
4780,2017-10-22,9
4781,2015-11-01,11
4782,2022-10-24,4
4783,2025-02-13,1
4784,2016-06-24,10
4785,2009-02-13,17
4786,2018-10-31,8
4787,2009-12-12,17
4788,2015-02-02,11
4789,2014-05-16,12
4790,2010-08-10,16
4791,2014-09-10,12
4792,2024-01-04,2
4793,2022-01-18,4
4794,2010-05-29,16
4795,2012-04-14,14
4796,2018-12-14,8
4797,2018-01-04,8
4798,2010-08-04,16
4799,2017-06-09,9
4800,2010-05-07,16
4801,2013-02-02,13
4802,2013-10-07,13
4803,2008-02-22,18
4804,2017-04-05,9
4805,2023-11-16,3
4806,2012-07-04,14
4807,2020-07-28,6
4808,2023-10-11,3
4809,2023-03-28,3
4810,2022-05-21,4
4811,2025-12-05,1
4812,2020-04-15,6
4813,2022-04-03,4
4814,2009-11-11,17
4815,2017-01-20,9
4816,2025-04-15,1
4817,2011-08-22,15
4818,2014-03-17,12
4819,2014-12-12,12
4820,2023-03-06,3
4821,2009-01-31,17
4822,2010-07-17,16
4823,2012-08-27,14
4824,2021-03-12,5
4825,2021-05-21,5
4826,2019-03-29,7
4827,2024-04-05,2
4828,2011-06-28,15
4829,2025-02-26,1
4830,2016-01-18,10
4831,2016-03-20,10
4832,2015-02-26,11
4833,2025-02-22,1
4834,2021-10-08,5
4835,2019-03-13,7
4836,2017-09-06,9
4837,2023-11-25,3
4838,2010-02-02,16
4839,2016-06-14,10
4840,2018-01-03,8
4841,2025-12-29,1
4842,2012-08-28,14
4843,2025-04-14,1
4844,2019-11-04,7
4845,2016-06-07,10
4846,2018-12-25,8
4847,2010-08-12,16
4848,2015-01-16,11
4849,2008-07-01,18
4850,2026-08-30,0
4851,2024-07-30,2
4852,2012-11-22,14
4853,2022-11-11,4
4854,2019-03-22,7
4855,2015-01-12,11
4856,2013-01-29,13
4857,2022-04-23,4
4858,2024-02-25,2
4859,2014-02-06,12
4860,2011-04-02,15
4861,2026-02-27,0
4862,2020-04-06,6
4863,2015-02-14,11
4864,2018-10-22,8
4865,2012-09-22,14
4866,2015-10-23,11
4867,2018-11-22,8
4868,2011-12-07,15
4869,2015-07-18,11
4870,2020-01-14,6
4871,2009-06-30,17
4872,2014-03-02,12
4873,2025-01-16,1
4874,2013-09-11,13
4875,2023-06-29,3
4876,2016-12-20,10
4877,2018-08-15,8
4878,2024-09-24,2
4879,2016-02-06,10
4880,2023-08-03,3
4881,2019-01-15,7
4882,2023-01-02,3
4883,2019-07-31,7
4884,2012-06-05,14
4885,2016-03-26,10
4886,2014-07-03,12
4887,2011-02-07,15
4888,2015-06-23,11
4889,2023-11-13,3
4890,2013-07-21,13
4891,2025-10-14,1
4892,2024-10-28,2
4893,2025-02-09,1
4894,2024-11-30,2
4895,2026-06-01,0
4896,2018-12-03,8
4897,2019-07-14,7
4898,2022-03-24,4
4899,2020-08-20,6
4900,2022-03-16,4
4901,2015-01-09,11
4902,2010-05-20,16
4903,2011-10-05,15
4904,2009-02-27,17
4905,2012-11-04,14
4906,2023-09-29,3
4907,2017-11-28,9
4908,2013-01-12,13
4909,2012-08-23,14
4910,2019-07-21,7
4911,2023-12-22,3
4912,2022-07-04,4
4913,2011-05-27,15
4914,2009-10-08,17
4915,2024-01-14,2
4916,2014-10-25,12
4917,2025-05-05,1
4918,2024-03-19,2
4919,2018-03-21,8
4920,2023-02-09,3
4921,2024-09-27,2
4922,2015-11-04,11
4923,2015-03-21,11
4924,2019-05-25,7
4925,2023-12-30,3
4926,2015-02-19,11
4927,2026-11-10,0
4928,2011-12-12,15
4929,2021-12-25,5
4930,2022-09-21,4
4931,2018-11-29,8
4932,2024-06-10,2
4933,2010-09-30,16
4934,2015-04-20,11
4935,2010-03-24,16
4936,2012-08-13,14
4937,2016-05-27,10
4938,2021-02-03,5
4939,2016-10-23,10
4940,2012-03-16,14
4941,2014-01-19,12
4942,2011-09-08,15
4943,2017-10-21,9
4944,2011-01-29,15
4945,2017-07-26,9
4946,2008-12-27,18
4947,2021-06-14,5
4948,2025-12-26,1
4949,2019-10-06,7
4950,2020-01-13,6
4951,2010-02-20,16
4952,2010-12-02,16
4953,2010-01-05,16
4954,2013-01-07,13
4955,2016-04-28,10
4956,2014-08-25,12
4957,2012-12-08,14
4958,2012-02-20,14
4959,2011-02-17,15
4960,2019-06-18,7
4961,2013-07-02,13
4962,2012-10-16,14
4963,2010-02-26,16
4964,2015-08-08,11
4965,2012-12-02,14
4966,2017-10-02,9
4967,2009-07-28,17
4968,2013-03-07,13
4969,2016-05-26,10
4970,2014-10-09,12
4971,2016-11-16,10
4972,2013-05-26,13
4973,2008-11-07,18
4974,2022-07-05,4
4975,2024-03-02,2
4976,2019-03-20,7
4977,2025-09-20,1
4978,2018-04-02,8
4979,2021-09-19,5
4980,2018-02-07,8
4981,2021-01-02,5
4982,2017-03-23,9
4983,2024-04-19,2
4984,2008-03-04,18
4985,2008-01-09,18
4986,2013-05-29,13
4987,2015-07-02,11
4988,2016-11-12,10
4989,2011-07-23,15
4990,2017-04-18,9
4991,2019-04-30,7
4992,2022-09-12,4
4993,2018-04-12,8
4994,2019-09-25,7
4995,2025-08-06,1
4996,2024-10-17,2
4997,2009-04-15,17
4998,2010-08-23,16
4999,2017-11-18,9
5000,2013-06-09,13
5001,2019-06-05,7
5002,2009-01-10,17
5003,2022-07-15,4
5004,2016-05-06,10
5005,2014-06-10,12
5006,2008-01-16,18
5007,2024-02-23,2
5008,2024-08-03,2
5009,2022-03-12,4
5010,2024-07-24,2
5011,2011-01-15,15
5012,2026-08-22,0
5013,2013-11-08,13
5014,2019-06-22,7
5015,2011-12-28,15
5016,2019-12-08,7
5017,2022-12-04,4
5018,2014-10-23,12
5019,2022-03-01,4
5020,2011-07-13,15
5021,2013-08-21,13
5022,2012-06-25,14
5023,2017-09-10,9
5024,2018-08-08,8
5025,2013-11-27,13
5026,2017-06-14,9
5027,2009-03-27,17
5028,2013-05-28,13
5029,2017-12-27,9
5030,2009-02-03,17
5031,2017-07-08,9
5032,2021-08-10,5
5033,2023-12-05,3
5034,2023-12-12,3
5035,2009-07-23,17
5036,2021-01-25,5
5037,2015-06-22,11
5038,2011-08-16,15
5039,2010-09-10,16
5040,2015-07-21,11
5041,2023-02-23,3
5042,2009-12-01,17
5043,2017-10-14,9
5044,2015-07-20,11
5045,2024-05-17,2
5046,2010-06-18,16
5047,2013-04-07,13
5048,2016-02-03,10
5049,2025-04-06,1
5050,2011-08-09,15
5051,2025-05-22,1
5052,2024-08-23,2
5053,2021-03-04,5
5054,2010-12-04,16
5055,2013-06-01,13
5056,2015-01-17,11
5057,2016-02-01,10
5058,2024-11-14,2
5059,2008-12-02,18
5060,2017-07-25,9
5061,2010-07-14,16
5062,2008-05-03,18
5063,2013-12-08,13
5064,2019-03-03,7
5065,2022-09-18,4
5066,2009-04-02,17
5067,2020-02-07,6
5068,2018-10-02,8
5069,2012-09-01,14
5070,2015-09-29,11
5071,2023-08-26,3
5072,2025-06-01,1
5073,2018-10-15,8
5074,2014-04-03,12
5075,2009-03-24,17
5076,2017-01-14,9
5077,2013-02-06,13
5078,2017-08-19,9
5079,2010-11-14,16
5080,2015-06-02,11
5081,2014-07-23,12
5082,2015-02-01,11
5083,2015-11-17,11
5084,2012-01-01,14
5085,2025-07-20,1
5086,2018-08-03,8
5087,2018-06-30,8
5088,2025-11-29,1
5089,2024-10-20,2
5090,2008-01-10,18
5091,2010-06-04,16
5092,2021-12-15,5
5093,2010-01-03,16
5094,2008-10-31,18
5095,2024-02-04,2
5096,2012-02-10,14
5097,2017-07-23,9
5098,2020-06-05,6
5099,2008-11-21,18
5100,2014-08-06,12
5101,2023-06-21,3
5102,2024-05-05,2
5103,2013-06-02,13
5104,2021-07-12,5
5105,2015-11-20,11
5106,2010-11-09,16
5107,2020-09-08,6
5108,2020-04-14,6
5109,2024-02-02,2
5110,2019-01-21,7
5111,2015-04-30,11
5112,2015-08-18,11
5113,2009-08-16,17
5114,2022-06-24,4
5115,2014-11-23,12
5116,2013-01-04,13
5117,2019-04-15,7
5118,2009-12-17,17
5119,2024-01-24,2
5120,2019-10-21,7
5121,2026-08-21,0
5122,2010-08-14,16
5123,2025-05-21,1
5124,2022-10-08,4
5125,2025-07-09,1
5126,2020-05-26,6
5127,2018-12-21,8
5128,2024-10-27,2
5129,2025-02-21,1
5130,2025-04-25,1
5131,2020-11-05,6
5132,2018-07-12,8
5133,2020-02-13,6
5134,2013-03-21,13
5135,2019-05-23,7
5136,2016-10-01,10
5137,2008-04-06,18
5138,2017-06-21,9
5139,2014-03-03,12
5140,2009-07-09,17
5141,2024-08-11,2
5142,2019-09-10,7
5143,2012-07-10,14
5144,2011-08-02,15
5145,2019-02-10,7
5146,2017-03-15,9
5147,2012-05-30,14
5148,2015-10-12,11
5149,2010-12-11,16
5150,2013-03-19,13
5151,2010-06-08,16
5152,2017-12-13,9
5153,2021-05-18,5
5154,2019-12-13,7
5155,2015-03-14,11
5156,2022-02-17,4
5157,2019-09-21,7
5158,2011-11-19,15
5159,2026-12-03,0
5160,2024-12-13,2
5161,2020-03-23,6
5162,2019-11-24,7
5163,2010-07-27,16
5164,2014-11-17,12
5165,2014-11-19,12
5166,2020-12-05,6
5167,2016-02-09,10
5168,2011-10-15,15
5169,2018-10-27,8
5170,2022-08-26,4
5171,2012-08-24,14
5172,2024-03-06,2
5173,2014-04-19,12
5174,2023-04-04,3
5175,2025-12-17,1
5176,2013-11-30,13
5177,2021-12-18,5
5178,2010-09-28,16
5179,2010-01-28,16
5180,2022-03-04,4
5181,2022-03-07,4
5182,2011-05-01,15
5183,2013-05-27,13
5184,2018-05-15,8
5185,2008-08-04,18
5186,2022-12-28,4
5187,2019-09-26,7
5188,2012-12-31,14
5189,2011-07-09,15
5190,2016-08-31,10
5191,2015-04-15,11
5192,2008-03-30,18
5193,2016-03-06,10
5194,2014-06-01,12
5195,2009-05-21,17
5196,2023-12-25,3
5197,2023-07-19,3
5198,2014-01-18,12
5199,2017-01-21,9
5200,2011-12-04,15
5201,2013-06-10,13
5202,2021-03-10,5
5203,2012-03-08,14
5204,2017-03-21,9
5205,2010-12-17,16
5206,2020-07-27,6
5207,2015-05-20,11
5208,2013-01-01,13
5209,2010-04-25,16
5210,2014-08-24,12
5211,2022-12-17,4
5212,2017-08-27,9
5213,2009-08-12,17
5214,2011-07-24,15
5215,2016-06-12,10
5216,2016-05-18,10
5217,2016-09-18,10
5218,2024-11-20,2
5219,2021-09-26,5
5220,2022-12-08,4
5221,2020-04-03,6
5222,2020-05-04,6
5223,2010-09-20,16
5224,2020-07-18,6
5225,2019-12-31,7
5226,2021-12-08,5
5227,2025-01-08,1
5228,2025-12-13,1
5229,2024-02-28,2
5230,2010-02-05,16
5231,2014-12-05,12
5232,2023-04-05,3
5233,2011-04-20,15
5234,2019-04-12,7
5235,2010-10-18,16
5236,2019-03-21,7
5237,2009-09-03,17
5238,2012-06-26,14
5239,2013-11-15,13
5240,2025-08-11,1
5241,2025-03-29,1
5242,2024-01-05,2
5243,2021-10-01,5
5244,2023-04-07,3
5245,2011-08-13,15
5246,2020-04-25,6
5247,2017-03-12,9
5248,2009-05-28,17
5249,2019-10-15,7
5250,2022-05-08,4
5251,2012-08-10,14
5252,2021-10-27,5
5253,2016-09-30,10
5254,2009-10-19,17
5255,2023-10-26,3
5256,2023-10-22,3
5257,2017-09-26,9
5258,2010-05-01,16
5259,2020-12-14,6
5260,2024-07-13,2
5261,2025-06-11,1
5262,2019-04-29,7
5263,2019-11-20,7
5264,2022-05-12,4
5265,2009-09-02,17
5266,2011-07-10,15
5267,2025-10-25,1
5268,2010-03-07,16
5269,2020-08-02,6
5270,2020-10-15,6
5271,2020-01-09,6
5272,2013-11-18,13
5273,2010-04-29,16
5274,2020-04-27,6
5275,2013-04-04,13
5276,2014-02-13,12
5277,2013-02-20,13
5278,2014-03-30,12
5279,2019-08-16,7
5280,2023-03-02,3
5281,2021-07-09,5
5282,2014-04-28,12
5283,2010-08-17,16
5284,2022-02-11,4
5285,2023-12-04,3
5286,2020-12-21,6
5287,2018-07-07,8
5288,2024-06-05,2
5289,2024-07-14,2
5290,2022-09-16,4
5291,2013-11-02,13
5292,2017-07-24,9
5293,2016-11-18,10
5294,2010-06-01,16
5295,2022-07-24,4
5296,2015-03-15,11
5297,2018-12-26,8
5298,2015-11-16,11
5299,2010-12-06,16
5300,2018-03-16,8
5301,2018-04-24,8
5302,2025-10-23,1
5303,2022-11-12,4
5304,2018-02-17,8
5305,2022-10-03,4
5306,2021-11-09,5
5307,2023-10-14,3
5308,2013-07-27,13
5309,2021-12-17,5
5310,2016-05-12,10
5311,2020-06-20,6
5312,2011-07-12,15
5313,2019-01-06,7
5314,2022-01-10,4
5315,2021-07-02,5
5316,2020-05-17,6
5317,2014-04-22,12
5318,2019-11-01,7
5319,2024-10-09,2
5320,2010-11-03,16
5321,2020-04-22,6
5322,2020-11-17,6
5323,2012-07-30,14
5324,2019-05-08,7
5325,2012-05-05,14
5326,2014-08-23,12
5327,2011-05-12,15
5328,2011-08-30,15
5329,2012-03-04,14
5330,2018-03-14,8
5331,2014-08-16,12
5332,2015-12-12,11
5333,2012-06-02,14
5334,2011-11-27,15
5335,2026-03-06,0
5336,2013-04-25,13
5337,2023-10-23,3
5338,2021-02-25,5
5339,2009-04-16,17
5340,2010-04-24,16
5341,2011-11-05,15
5342,2016-07-13,10
5343,2014-01-04,12
5344,2015-12-11,11
5345,2025-02-03,1
5346,2014-07-15,12
5347,2016-06-19,10
5348,2019-02-24,7
5349,2015-03-04,11
5350,2012-10-05,14
5351,2015-02-04,11
5352,2012-01-12,14
5353,2019-11-10,7
5354,2022-05-09,4
5355,2010-05-12,16
5356,2009-07-17,17
5357,2012-05-25,14
5358,2016-11-11,10
5359,2009-09-14,17
5360,2023-01-19,3
5361,2018-09-12,8
5362,2016-11-26,10
5363,2014-09-27,12
5364,2023-06-06,3
5365,2020-03-02,6
5366,2016-02-22,10
5367,2015-04-21,11
5368,2012-11-26,14
5369,2018-11-03,8
5370,2020-01-02,6
5371,2013-01-02,13
5372,2015-11-02,11
5373,2012-06-04,14
5374,2011-10-30,15
5375,2012-04-21,14
5376,2025-07-21,1
5377,2021-09-27,5
5378,2012-07-21,14
5379,2011-09-19,15
5380,2024-08-20,2
5381,2013-05-08,13
5382,2017-10-18,9
5383,2010-03-26,16
5384,2016-10-15,10
5385,2025-01-12,1
5386,2010-09-29,16
5387,2024-06-28,2
5388,2013-12-23,13
5389,2020-11-18,6
5390,2020-10-11,6
5391,2025-12-14,1
5392,2019-06-13,7
5393,2025-03-14,1
5394,2014-10-16,12
5395,2021-11-22,5
5396,2015-03-29,11
5397,2021-02-17,5
5398,2009-08-21,17
5399,2011-09-23,15
5400,2024-08-06,2
5401,2023-07-16,3
5402,2013-05-11,13
5403,2023-05-24,3
5404,2010-01-23,16
5405,2015-08-01,11
5406,2010-07-06,16
5407,2010-08-13,16
5408,2017-09-19,9
5409,2021-03-15,5
5410,2026-08-23,0
5411,2022-10-17,4
5412,2025-12-22,1
5413,2019-08-23,7
5414,2023-12-26,3
5415,2017-01-16,9
5416,2015-09-19,11
5417,2013-08-05,13
5418,2021-02-23,5
5419,2018-02-22,8
5420,2020-06-22,6
5421,2022-10-09,4
5422,2014-05-11,12
5423,2010-05-18,16
5424,2021-08-14,5
5425,2012-06-10,14
5426,2013-07-10,13
5427,2015-08-12,11
5428,2008-10-28,18
5429,2013-06-03,13
5430,2009-11-16,17
5431,2019-03-28,7
5432,2019-11-30,7
5433,2012-11-16,14
5434,2025-06-30,1
5435,2025-06-19,1
5436,2020-03-15,6
5437,2018-03-07,8
5438,2019-08-14,7
5439,2013-11-17,13
5440,2009-10-11,17
5441,2009-11-06,17
5442,2022-04-01,4
5443,2013-09-27,13
5444,2026-10-02,0
5445,2010-08-19,16
5446,2022-10-23,4
5447,2013-04-23,13
5448,2011-11-29,15
5449,2012-02-09,14
5450,2008-06-13,18
5451,2025-06-17,1
5452,2020-12-15,6
5453,2009-04-08,17
5454,2022-10-31,4
5455,2009-01-03,17
5456,2024-03-30,2
5457,2017-12-02,9
5458,2016-09-08,10
5459,2022-09-07,4
5460,2023-10-13,3
5461,2015-08-17,11
5462,2014-07-18,12
5463,2025-11-24,1
5464,2013-05-18,13
5465,2021-10-21,5
5466,2018-03-18,8
5467,2022-08-14,4
5468,2024-02-17,2
5469,2015-11-11,11
5470,2021-01-26,5
5471,2008-06-16,18
5472,2018-10-21,8
5473,2023-09-23,3
5474,2018-11-08,8
5475,2015-10-15,11
5476,2017-09-21,9
5477,2023-01-29,3
5478,2024-10-26,2
5479,2019-11-29,7
5480,2012-01-19,14
5481,2012-02-15,14
5482,2014-12-19,12
5483,2025-06-02,1
5484,2011-03-01,15
5485,2013-12-26,13
5486,2022-06-22,4
5487,2013-08-22,13
5488,2011-03-18,15
5489,2021-05-09,5
5490,2020-03-04,6
5491,2022-12-11,4
5492,2019-03-14,7
5493,2022-11-26,4
5494,2015-07-25,11
5495,2022-12-22,4
5496,2025-06-06,1
5497,2018-04-05,8
5498,2019-10-27,7
5499,2022-04-19,4
5500,2008-01-18,18
5501,2010-11-13,16
5502,2022-05-28,4
5503,2018-05-13,8
5504,2012-02-29,14
5505,2022-03-22,4
5506,2014-04-15,12
5507,2010-12-18,16
5508,2015-11-13,11
5509,2021-05-31,5
5510,2025-05-10,1
5511,2021-03-14,5
5512,2010-04-02,16
5513,2025-08-19,1
5514,2014-05-13,12
5515,2021-01-12,5
5516,2025-07-26,1
5517,2014-08-29,12
5518,2018-12-01,8
5519,2020-08-06,6
5520,2009-01-07,17
5521,2015-12-21,11
5522,2021-03-07,5
5523,2008-04-16,18
5524,2009-09-09,17
5525,2014-01-27,12
5526,2025-03-28,1
5527,2021-08-07,5
5528,2011-12-06,15
5529,2013-10-28,13
5530,2014-06-24,12
5531,2012-11-12,14
5532,2020-12-06,6
5533,2018-07-05,8
5534,2017-04-14,9
5535,2011-02-23,15
5536,2024-09-26,2
5537,2017-05-04,9
5538,2018-05-27,8
5539,2021-10-09,5
5540,2013-05-31,13
5541,2009-07-14,17
5542,2018-09-15,8
5543,2019-12-23,7
5544,2010-04-22,16
5545,2010-04-28,16
5546,2013-08-13,13
5547,2009-06-19,17
5548,2012-05-19,14
5549,2009-08-02,17
5550,2011-07-17,15
5551,2010-05-24,16
5552,2013-06-12,13
5553,2021-08-03,5
5554,2019-12-09,7
5555,2020-04-09,6
5556,2011-09-21,15
5557,2016-03-21,10
5558,2021-08-17,5
5559,2017-03-25,9
5560,2018-02-21,8
5561,2013-03-23,13
5562,2020-09-02,6
5563,2015-10-13,11
5564,2015-05-26,11
5565,2016-12-24,10
5566,2012-10-09,14
5567,2025-01-11,1
5568,2010-08-27,16
5569,2013-07-15,13
5570,2024-03-23,2
5571,2016-08-02,10
5572,2012-07-13,14
5573,2020-03-16,6
5574,2022-03-05,4
5575,2016-08-11,10
5576,2018-04-01,8
5577,2019-11-03,7
5578,2019-01-02,7
5579,2008-01-25,18
5580,2022-06-08,4
5581,2024-12-24,2
5582,2009-12-18,17
5583,2010-12-21,16
5584,2017-09-12,9
5585,2017-08-17,9
5586,2018-01-19,8
5587,2022-05-23,4
5588,2019-10-13,7
5589,2023-03-29,3
5590,2016-03-30,10
5591,2017-05-17,9
5592,2013-04-01,13
5593,2013-11-05,13
5594,2012-03-18,14
5595,2008-05-16,18
5596,2011-04-05,15
5597,2025-04-29,1
5598,2010-01-18,16
5599,2013-04-14,13
5600,2018-01-31,8
5601,2018-03-04,8
5602,2013-06-26,13
5603,2012-07-22,14
5604,2013-08-28,13
5605,2015-12-02,11
5606,2010-10-20,16
5607,2023-07-28,3
5608,2014-03-20,12
5609,2020-03-20,6
5610,2013-07-30,13
5611,2019-04-05,7
5612,2012-05-21,14
5613,2020-01-23,6
5614,2009-02-09,17
5615,2015-07-30,11
5616,2021-08-20,5
5617,2020-06-08,6
5618,2024-12-31,2
5619,2010-06-24,16
5620,2025-03-20,1
5621,2023-07-22,3
5622,2017-05-31,9
5623,2025-03-07,1
5624,2023-09-19,3
5625,2013-06-13,13
5626,2025-11-01,1
5627,2023-09-21,3
5628,2015-01-19,11
5629,2018-04-09,8
5630,2023-03-31,3
5631,2024-07-17,2
5632,2011-12-31,15
5633,2015-08-30,11
5634,2021-06-22,5
5635,2011-06-08,15
5636,2021-03-06,5
5637,2021-06-13,5
5638,2012-03-31,14
5639,2011-04-22,15
5640,2025-03-23,1
5641,2013-08-02,13
5642,2019-01-04,7
5643,2021-05-27,5
5644,2023-01-21,3
5645,2010-09-14,16
5646,2010-06-09,16
5647,2014-12-20,12
5648,2008-03-14,18
5649,2009-09-16,17
5650,2011-03-16,15
5651,2023-01-30,3
5652,2013-12-02,13
5653,2023-10-01,3
5654,2008-05-25,18
5655,2013-11-29,13
5656,2017-09-05,9
5657,2022-07-12,4
5658,2009-06-23,17
5659,2022-12-01,4
5660,2022-01-20,4
5661,2022-03-11,4
5662,2015-05-22,11
5663,2009-10-29,17
5664,2008-05-08,18
5665,2011-09-03,15
5666,2022-01-29,4
5667,2014-10-08,12
5668,2010-12-31,16
5669,2017-02-04,9
5670,2015-06-17,11
5671,2022-04-15,4
5672,2010-04-30,16
5673,2008-08-18,18
5674,2008-12-13,18
5675,2014-08-10,12
5676,2017-03-02,9
5677,2014-05-28,12
5678,2013-12-14,13
5679,2019-10-19,7
5680,2019-05-03,7
5681,2010-08-09,16
5682,2008-07-18,18
5683,2012-01-30,14
5684,2025-08-14,1
5685,2015-04-19,11
5686,2017-08-22,9
5687,2019-07-06,7
5688,2022-11-18,4
5689,2009-08-08,17
5690,2015-11-18,11
5691,2024-12-30,2
5692,2012-03-11,14
5693,2009-05-19,17
5694,2012-07-05,14
5695,2013-02-04,13
5696,2010-11-08,16
5697,2014-09-26,12
5698,2020-12-03,6
5699,2018-11-14,8
5700,2025-12-07,1
5701,2024-08-07,2
5702,2009-10-03,17
5703,2021-06-09,5
5704,2013-04-19,13
5705,2017-12-14,9
5706,2008-07-23,18
5707,2011-07-31,15
5708,2017-10-19,9
5709,2016-01-26,10
5710,2024-10-06,2
5711,2024-05-25,2
5712,2019-05-09,7
5713,2009-06-25,17
5714,2011-02-10,15
5715,2009-03-09,17
5716,2015-06-19,11
5717,2012-02-27,14
5718,2016-10-18,10
5719,2011-12-15,15
5720,2016-09-23,10
5721,2019-12-10,7
5722,2014-04-27,12
5723,2023-07-06,3
5724,2016-12-02,10
5725,2013-09-25,13
5726,2014-01-08,12
5727,2025-07-07,1
5728,2009-07-25,17
5729,2013-06-20,13
5730,2023-08-25,3
5731,2014-04-07,12
5732,2019-10-04,7
5733,2009-09-20,17
5734,2022-03-21,4
5735,2017-01-08,9
5736,2010-03-04,16
5737,2012-08-20,14
5738,2018-02-04,8
5739,2009-01-22,17
5740,2021-01-08,5
5741,2024-12-26,2
5742,2023-05-18,3
5743,2025-11-22,1
5744,2024-03-11,2
5745,2010-03-17,16
5746,2022-03-25,4
5747,2024-03-26,2
5748,2011-05-26,15
5749,2008-03-13,18
5750,2021-10-04,5
5751,2023-04-08,3
5752,2023-08-13,3
5753,2008-06-01,18
5754,2017-10-17,9
5755,2023-03-01,3
5756,2010-03-12,16
5757,2011-05-17,15
5758,2018-07-16,8
5759,2021-10-28,5
5760,2015-01-20,11
5761,2023-11-11,3
5762,2008-10-01,18
5763,2020-08-17,6
5764,2018-08-26,8
5765,2021-05-25,5
5766,2013-03-02,13
5767,2022-02-08,4
5768,2008-06-12,18
5769,2008-07-27,18
5770,2020-05-31,6
5771,2020-06-23,6
5772,2019-09-19,7
5773,2012-02-17,14
5774,2015-08-28,11
5775,2018-02-25,8
5776,2011-06-21,15
5777,2022-04-02,4
5778,2013-11-09,13
5779,2022-07-20,4
5780,2013-04-06,13
5781,2022-06-30,4
5782,2010-04-03,16
5783,2024-12-04,2
5784,2009-12-15,17
5785,2013-06-07,13
5786,2021-07-08,5
5787,2008-10-08,18
5788,2023-11-19,3
5789,2013-04-20,13
5790,2015-01-30,11
5791,2009-07-31,17
5792,2008-09-08,18
5793,2020-04-04,6
5794,2016-01-27,10
5795,2011-08-12,15
5796,2021-05-01,5
5797,2009-06-01,17
5798,2020-05-21,6
5799,2019-08-04,7
5800,2020-02-02,6
5801,2011-03-06,15
5802,2021-02-05,5
5803,2020-10-27,6
5804,2024-08-01,2
5805,2026-02-01,0
5806,2019-02-15,7
5807,2025-11-07,1
5808,2017-02-07,9
5809,2019-02-26,7
5810,2020-01-18,6
5811,2025-09-21,1
5812,2017-09-13,9
5813,2011-08-14,15
5814,2013-10-19,13
5815,2010-07-18,16
5816,2021-05-11,5
5817,2012-06-09,14
5818,2020-06-29,6
5819,2022-10-28,4
5820,2022-08-19,4
5821,2018-09-06,8
5822,2018-12-09,8
5823,2022-08-05,4
5824,2008-04-19,18
5825,2014-01-11,12
5826,2018-10-06,8
5827,2017-11-03,9
5828,2025-06-03,1
5829,2025-02-04,1
5830,2009-11-20,17
5831,2012-02-02,14
5832,2014-03-31,12
5833,2022-06-17,4
5834,2021-03-29,5
5835,2019-06-29,7
5836,2020-05-27,6
5837,2025-08-27,1
5838,2009-06-05,17
5839,2017-07-19,9
5840,2022-02-21,4
5841,2021-10-10,5
5842,2009-01-12,17
5843,2008-11-29,18
5844,2024-02-08,2
5845,2014-09-04,12
5846,2017-06-30,9
5847,2009-07-01,17
5848,2009-11-29,17
5849,2012-11-03,14
5850,2012-05-01,14
5851,2008-03-10,18
5852,2012-10-07,14
5853,2012-08-15,14
5854,2014-11-12,12
5855,2015-09-06,11
5856,2014-03-25,12
5857,2015-08-07,11
5858,2024-09-29,2
5859,2008-02-02,18
5860,2010-06-19,16
5861,2013-01-17,13
5862,2010-05-31,16
5863,2024-01-02,2
5864,2012-05-23,14
5865,2010-04-14,16
5866,2016-10-21,10
5867,2019-12-24,7
5868,2020-09-14,6
5869,2010-08-31,16
5870,2022-07-10,4
5871,2009-10-13,17
5872,2021-02-16,5
5873,2010-07-01,16
5874,2018-10-13,8
5875,2015-09-09,11
5876,2012-09-09,14
5877,2010-11-24,16
5878,2022-12-27,4
5879,2013-08-18,13
5880,2014-04-05,12
5881,2009-01-08,17
5882,2012-07-29,14
5883,2025-04-24,1
5884,2024-10-07,2
5885,2011-06-14,15
5886,2013-12-16,13
5887,2020-06-27,6
5888,2008-02-18,18
5889,2010-04-01,16
5890,2014-02-14,12
5891,2018-05-31,8
5892,2025-09-11,1
5893,2011-09-14,15
5894,2017-01-29,9
5895,2022-04-13,4
5896,2017-07-14,9
5897,2012-08-18,14
5898,2015-01-24,11
5899,2012-06-22,14
5900,2024-11-12,2
5901,2024-12-23,2
5902,2018-04-07,8
5903,2009-08-26,17
5904,2009-10-07,17
5905,2011-04-24,15
5906,2020-09-01,6
